group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
2,TBCA,-4.076753,-0.88646644,4.5668929940652245e-05,0.0008960559012493492,0.19700214132762311,0.30999539382772917
2,BUB3,-4.0771885,-1.2095301,4.558354491478895e-05,0.0008956674666997955,0.12205567451820129,0.23353293413173654
2,TBCC,-4.084656,-1.7926613,4.414222805140449e-05,0.0008685969254610658,0.06209850107066381,0.18056195301704284
2,BIRC3,-4.094902,-2.529953,4.223467806165081e-05,0.0008322608421499328,0.032119914346895075,0.1515430677107324
2,CNN2,-4.103608,-0.7417936,4.067559721701663e-05,0.0008038581122946152,0.2633832976445396,0.3657300783049286
2,TTC39C,-4.1224604,-2.3812418,3.748470349969501e-05,0.0007440277776044115,0.034261241970021415,0.15522800552740673
2,ITGB7,-4.1300282,-2.2578454,3.627189477536831e-05,0.0007210029040064479,0.042826552462526764,0.16213726393367112
2,FUS,-4.139839,-0.9302753,3.475493147297927e-05,0.0006918561868731849,0.18629550321199143,0.2984799631506218
2,BTN3A2,-4.156448,-1.2264647,3.232338803708056e-05,0.0006453336067753978,0.12419700214132762,0.235836020267158
2,CYCS,-4.1663594,-0.8217205,3.095025168978329e-05,0.0006206411704488703,0.23126338329764454,0.3371718102257024
2,MYLIP,-4.171181,-1.5318457,3.0302457834795407e-05,0.0006085446532234795,0.08565310492505353,0.20359281437125748
2,RHOF,-4.1826,-1.6078147,2.881944478117082e-05,0.0005804695249729627,0.0728051391862955,0.19438046982957163
2,SRSF2,-4.1841736,-0.66174686,2.8620534489211872e-05,0.0005773146513806164,0.3083511777301927,0.41317365269461076
2,SEC62,-4.1893973,-1.1914766,2.7969634904424156e-05,0.0005650197252290182,0.12205567451820129,0.24366651312759097
2,CD8A,-4.1946545,-3.501413,2.7328787617849335e-05,0.0005528917388286674,0.017130620985010708,0.13956701980654077
2,LDLRAP1,-4.2032266,-2.8007283,2.631368580004606e-05,0.0005331449455273428,0.02569593147751606,0.1487793643482266
2,RBMX,-4.2045994,-0.8591381,2.6154480046657757e-05,0.0005314963980910094,0.22055674518201285,0.3321050207277752
2,ICAM2,-4.207814,-1.0964304,2.578528166351728e-05,0.0005263435073198684,0.145610278372591,0.26024873330262555
2,SBDS,-4.210828,-1.3382411,2.544366431235404e-05,0.0005201477243256089,0.10920770877944326,0.2275449101796407
2,SVIP,-4.213272,-2.4063497,2.5169741124740695e-05,0.0005153193175404182,0.032119914346895075,0.15614923998157532
2,NDNL2,-4.2141094,-1.7769612,2.5076578364993056e-05,0.0005141828140425603,0.06852248394004283,0.1883924458774758
2,AAK1,-4.230182,-2.2092965,2.3350207975110287e-05,0.00048095089005747527,0.044967880085653104,0.16674343620451404
2,SAMD3,-4.252048,-3.6518946,2.1182439764119354e-05,0.0004382839354830514,0.014989293361884369,0.13910640257945647
2,MED10,-4.2619596,-1.1316477,2.026420289987381e-05,0.00041992102397674775,0.13704496788008566,0.25195762321510823
2,MGAT4A,-4.2646384,-2.8895316,2.0022613630715148e-05,0.00041554530659733446,0.02569593147751606,0.1497005988023952
